student_id,sample_number,frame_number,timestamp_ms,joint_id,x_px,y_px,z_m
DianaItzel,01,41,1704,27,564,304,10.366000175476074
DianaItzel,01,41,1704,28,553,304,10.69800090789795
DianaItzel,01,41,1704,29,564,308,10.366000175476074
DianaItzel,01,41,1704,30,555,307,10.530000686645508
DianaItzel,01,41,1704,31,565,309,10.366000175476074
DianaItzel,01,41,1704,32,551,309,10.642000198364258
DianaItzel,01,42,1737,0,552,210,9.527000427246094
DianaItzel,01,42,1737,11,565,224,10.366000175476074
DianaItzel,01,42,1737,12,542,225,10.474000930786133
DianaItzel,01,42,1737,13,570,241,10.69800090789795
DianaItzel,01,42,1737,14,538,242,10.155000686645508
DianaItzel,01,42,1737,15,572,256,10.366000175476074
DianaItzel,01,42,1737,16,538,258,10.474000930786133
DianaItzel,01,42,1737,23,561,256,10.207000732421875
DianaItzel,01,42,1737,24,548,257,9.855000495910645
DianaItzel,01,42,1737,25,562,281,10.104000091552734
DianaItzel,01,42,1737,26,551,281,10.366000175476074
DianaItzel,01,42,1737,27,565,305,10.312000274658203
DianaItzel,01,42,1737,28,553,304,10.642000198364258
DianaItzel,01,42,1737,29,564,308,10.474000930786133
DianaItzel,01,42,1737,30,555,308,10.530000686645508
DianaItzel,01,42,1737,31,566,309,10.530000686645508
DianaItzel,01,42,1737,32,551,310,10.474000930786133
DianaItzel,01,43,1773,0,553,210,9.712000846862793
DianaItzel,01,43,1773,11,565,225,10.474000930786133
